entity_id,state,last_changed
sensor.easyweatherpro_v5_0_2_outdoor_temperature,2.0687095157499997,2025-01-09T22:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,3.4070802307222223,2025-01-09T23:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,5.693223451638889,2025-01-10T00:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,4.696608830083333,2025-01-10T01:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,3.9827145924166665,2025-01-10T02:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,3.0057482841666663,2025-01-10T03:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,2.360753154361111,2025-01-10T04:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,1.7521065017222222,2025-01-10T05:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,1.3105448854166668,2025-01-10T06:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,1.9073520886944444,2025-01-10T07:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,2.046200655055556,2025-01-10T08:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,2.215915868777778,2025-01-10T09:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,3.718219239805556,2025-01-10T10:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,4.418545696583333,2025-01-10T11:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,5.526582167333333,2025-01-10T12:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,5.698583537027777,2025-01-10T13:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,4.845653179388889,2025-01-10T14:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,2.0679264750833335,2025-01-10T15:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,-1.3390991409444444,2025-01-10T16:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,-2.56116337725,2025-01-10T17:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,-2.9750064398055556,2025-01-10T18:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,-3.6948247344166667,2025-01-10T19:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,-4.111864232388888,2025-01-10T20:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,-4.175762751833333,2025-01-10T21:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,-4.83203726125,2025-01-10T22:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,-5.2946712078888885,2025-01-10T23:00:00.000Z
